(660, 237),
(521, 238),
(801, 239),
(46, 239),
(944, 239),
(607, 240),
(413, 241),
(979, 241),
(1027, 242),
(901, 243),
(304, 244),
(379, 245),
(346, 246),
(1233, 246),
(331, 246),
(791, 247),
(403, 248),
(156, 249),
(753, 250),
(137, 251),
(760, 252),
(1115, 253),
(99, 254),
(1057, 255),
(172, 255),
(862, 255),
(1027, 256),
(262, 256),
(1189, 256),
(1201, 257),
(508, 258),
(8, 258),
(147, 258),
(431, 259),
(69, 260),
(1103, 261),
(625, 262),
(1197, 263),
(902, 264),
(345, 265),
(1115, 266),
(109, 267),
(771, 268),
(381, 269),
(466, 270),
(12, 271),
(264, 272),
(854, 273),
(452, 274),
(466, 275),
(297, 276),
(44, 277),
(934, 278),
(662, 279),
(92, 279),
(667, 279),
(44, 280),
(394, 280),
(307, 280),
(65, 281),
(846, 282),
(874, 283),
(265, 284),
(273, 285),
(1072, 286),
(522, 287),
(311, 288),
(1178, 289),
(329, 290),
(483, 291),
(469, 292),
(453, 293),
(1136, 294),
(911, 294),
(106, 294),
(998, 295),
(435, 296),
(186, 297),
(560, 298),
(944, 299),
(1000, 300),
(153, 301),
(1097, 302),
(1273, 302),
(928, 302),
(633, 303),
(1031, 304),
(781, 305),
(744, 306),
(589, 307),
(398, 308),
(71, 309),
(520, 309),
(963, 310),
(898, 311),
(199, 311),
(486, 312),
(28, 313),
(42, 313),
(158, 314),
(585, 315),
(1089, 316),
(917, 316),
(564, 317),
(1148, 318),
(776, 319),
(660, 320),
(427, 321),
(867, 322),
(1069, 323),
(1179, 323),
(684, 324),
(92, 325),
(332, 326),
(367, 327),
(1179, 328),
(122, 329),
(110, 329),
(763, 330),
(157, 331),
(778, 331),
(170, 332),
(488, 333),
(931, 334),
(749, 335),
(1153, 336),
(749, 337),
(567, 338),
(1260, 339),
(253, 340),
(1105, 341),
(1067, 342),
(502, 343),
(1215, 344),
(1250, 345),
(189, 346),
(1000, 346),
(521, 347),
(109, 348),
(345, 349),
(1089, 350),
(916, 351),
(629, 352),
(488, 352),
(840, 353),
(882, 353),
(720, 354),
(927, 355),
(335, 356),
(702, 356),
(792, 356),
(307, 357),
(347, 358),
(981, 358),
(200, 358),
(131, 359),
(308, 359),
(1150, 359),
(1110, 360),
(561, 360),
(1048, 361),
(760, 361),
(279, 362),
(295, 363),
(539, 363),
(230, 363),
(189, 364),
(763, 365),
(282, 366),
(763, 367),
(644, 367),
(965, 367),
(1123, 368),
(1202, 369),
(945, 370),
(591, 371),
(176, 372),
(252, 373),
(9, 373),
(567, 373),
(981, 374),
(840, 375),
(732, 376),
(332, 377),
(322, 378),
(786, 379),
(1110, 380),
(173, 381),
(1071, 382),
(1213, 383),
(644, 384),
(490, 385),
(647, 386),
(372, 387),
(878, 388),
(332, 389),
(1153, 390),
(638, 391),
(995, 392),
(12, 393),
(174, 394),
(359, 395),
(55, 396),
(128, 397),
(252, 398),
(1117, 398),
(558, 399),
(359, 400),
(343, 401),
(774, 402),
(469, 403),
(603, 403),
(1047, 404),
(404, 405),
(690, 406),
(539, 407),
(575, 408),
(1035, 409),
(219, 409),
(135, 410),
(933, 410),
(1119, 410),
(219, 411),
(927, 412),
(867, 413),
(191, 413),
(1175, 413),
(1256, 414),
(14, 415),
(1160, 416),
(1215, 417),
(1270, 417),
(1185, 418),
(374, 419),
(1240, 420),
(415, 421),
(252, 422),
(753, 422),
(200, 422),
(668, 423),
(490, 424),
(1256, 425),
(660, 425),
(864, 426),
(199, 427),
(1244, 427),
(645, 428),
(824, 429),
(198, 430),
(214, 430),
(14, 431),
(56, 432),
(1107, 433),
(549, 434),
(914, 434),
(141, 435),
(900, 435),
(824, 436),
(127, 436),
(103, 436),
(895, 437),
(425, 437),
(97, 438),
(1106, 439),
(600, 439),
(1175, 439),
(452, 440),
(965, 441),
(1240, 442),
(912, 443),
(597, 444),
(886, 444),
(158, 444),
(605, 445),
(215, 445),
(561, 446),
(46, 447),
(99, 447),
(1161, 447),
(254, 448),
(1002, 449),
(133, 450),
(663, 450),
(351, 451),
(779, 452),
(623, 452),
(119, 452),
(107, 453),
(702, 454),
(666, 455),
(492, 456),
(1020, 457),
(1075, 458),
(96, 459),
(740, 459),
(694, 460),
(1099, 460),
(930, 460),
(153, 461),
(1043, 462),
(591, 463),
(365, 464),
(508, 465),
(900, 466),
(828, 467),
(1047, 468),
(1254, 469),
(99, 470),
(666, 470),
(270, 471),
(1107, 472),
(233, 473),
(1072, 474),
(297, 475),
(750, 475),
(347, 476),
(899, 477),
(254, 478),
(1110, 478),
(773, 478),
(1221, 479),
(1097, 480),
(1020, 480),
(799, 480),
(996, 481),
(697, 482),
(585, 482),
(491, 482),
(265, 483),
(1236, 484),
(128, 485),
(1237, 486),
(749, 487),
(1158, 488),
(383, 488),
(1137, 489),
(792, 490),
(860, 490),
(509, 490),
(1059, 491),
(1090, 492),
(724, 493),
(119, 493),
(537, 494),
(412, 495),
(668, 495),
(83, 496),
(1061, 497),
(407, 498),
(449, 499),
(1012, 500),
(1191, 501),
(817, 501),
(1106, 502),
(930, 503),
(278, 504),
(525, 505),
(471, 505),
(1197, 506),
(1252, 507),
(1075, 507),
(934, 507),
(767, 508),
(17, 509),
(592, 510),
(984, 511),
(2, 512),
(947, 513),
(220, 513),
(1031, 514),
(479, 515),
(124, 516),
(524, 516),
(929, 517),
(651, 517),
(374, 517),
(329, 518),
(1083, 519),
(647, 520),
(597, 521),
(1147, 522),
(1117, 523),
(797, 523),
(595, 523),
(776, 524),
(1175, 525),
(714, 525),
(451, 525),
(400, 526),
(629, 527),
(736, 528),
(211, 529),
(744, 529),
(1222, 530),
(405, 531),
(929, 531),
(467, 532),
(341, 533),
(403, 533),
(1119, 533),
(1093, 534),
(279, 535),
(1143, 535),
(139, 535),
(1065, 536),
(636, 537),
(710, 537),
(1157, 538),
(1079, 538),
(76, 538),
(738, 539),
(686, 540),
(648, 541),
(1035, 541),
(780, 542),
(328, 543),
(1221, 544),
(404, 545),
(55, 546),
(469, 547),
(953, 547),
(232, 547),
(680, 548),
(945, 549),
(125, 550),
(1127, 550),
(171, 551),
(947, 551),
(1001, 551),
(201, 552),
(827, 553),
(734, 554),
(783, 555),
(1203, 556),
(1147, 556),
(844, 557),
(59, 558),
(476, 558),
(1252, 559),
(1163, 560),
(414, 560),
(372, 560),
(451, 561),
(772, 561),
(874, 562),
(44, 563),
(1241, 564),
(946, 564),
(911, 565),
(97, 566),
(696, 567),
(534, 567),
(315, 568),
(379, 569),
(781, 570),
(1125, 571),
(356, 572),
(750, 572),
(619, 572),
(1254, 573),
(65, 574),
(411, 574),
(571, 575),
(762, 576),
(1014, 577),
(575, 578),
(621, 578),
(807, 579),
(1272, 580),
(347, 581),
(1115, 581),
(927, 582),
(983, 583),
(1023, 583),
(1071, 584),
(783, 584),
(375, 584),
(694, 585),
(543, 585),
(1178, 585),
(1041, 586),
(377, 586),
(1018, 586),
(1183, 587),
(282, 588),
(197, 589),
(1185, 589),
(394, 589),
(755, 590),
(129, 590),
(1178, 591),
(20, 591),
(631, 592),
(1248, 593),
(345, 593),
(284, 593),
(858, 594),
(1071, 594),
(398, 595),
(507, 596),
(292, 597),
(385, 598),
(721, 599),
(57, 600),
(1237, 601),
(71, 602),
(1121, 603),
(783, 604),
(688, 605),
(827, 605),
(740, 606),
(833, 607),
(218, 608),
(20, 608),
(412, 609),
(1132, 610),
(489, 611),
(592, 612),
(762, 613),
(595, 613),
(1065, 614),
(401, 614),
(356, 615),
(943, 616),
(1199, 617),
(159, 618),
(27, 619),
(493, 620),
(1065, 621),
(46, 622),
(1217, 623),
(549, 624),
(771, 625),
(607, 625),
(2, 626),
(407, 627),
(1241, 628),
(874, 629),
(519, 630),
(435, 631),
(1037, 632),
(1105, 632),
(732, 633),
(1237, 634),
(760, 635),
(288, 636),
(779, 636),
(1254, 637),
(487, 638),
(665, 639),
(540, 640),
(1117, 640),
(57, 641),
(867, 642),
(409, 643),
(81, 644),
(1262, 645),
(388, 645),
(322, 646),
(1048, 647),
(1163, 647),
(505, 648),
(651, 649),
(255, 650),
(408, 651),
(106, 652),
(397, 653),
(755, 653),
(704, 654),
(487, 654),
(201, 654),
(185, 655),
(79, 656),
(898, 657),
(730, 658),
(1217, 659),
(1033, 660),
(1195, 661),
(651, 662),
(1218, 663),
(636, 664),
(273, 665),
(155, 665),
(595, 665),
(100, 666),
(1222, 667),
(170, 668),
(558, 669),
(774, 670),
(728, 671),
(555, 672),
(1187, 672),
(864, 672),
(69, 673),
(28, 674),
(1217, 674),
(81, 675),
(473, 676),
(662, 677),
(1001, 678),
(1081, 679),
(284, 680),
(375, 681),
(997, 681),
(401, 682),
(644, 683),
(663, 684),
(875, 685),
(1134, 685),
(785, 686),
(173, 687),
(329, 688),
(1067, 688),
(254, 689),
(807, 690),
(221, 691),
(873, 692),
(1258, 692),
(1203, 693),
(962, 694),
(883, 695),
(428, 696),
(97, 697),
(1240, 697),
(486, 698),
(158, 699),
(408, 700),
(431, 701),
(322, 702),
(1254, 703),
(348, 703),
(111, 703),
(103, 704),
(1059, 705),
(448, 705),
(664, 706),
(583, 707),
(290, 708),
(173, 709),
(351, 710),
(232, 711),
(1067, 712),
(259, 712),
(891, 712),
(1233, 713),
(543, 713),
(1039, 714),
(646, 715),
(278, 715),
(18, 716),
(540, 717),
(313, 718),
(1069, 718),
(488, 718),
(286, 719),
(946, 720),
(712, 721),
(1012, 722),
(96, 722),
(361, 723),
(1189, 724),
(960, 724),
(255, 725),
(410, 725),
(556, 726),
(487, 727),
(803, 727),
(271, 727),
(1161, 728),
(270, 729),
(981, 730),
(1128, 731),
(400, 732),
(187, 733),
(112, 734),
(788, 734),
(1057, 735),
(1236, 735),
(995, 735),
(1158, 736),
(359, 737),
(403, 738),
(791, 739),
(1177, 740),
(1260, 741),
(20, 742),
(815, 743),
(543, 744),
(1021, 745),
(1045, 746),
(139, 747),
(50, 748),
(407, 749),
(826, 750),
(339, 751),
(430, 752),
(1233, 753),
(899, 754),
(1223, 755),
(665, 756),
(35, 756),
(982, 757),
(341, 758),
(196, 759),
(797, 760),
(786, 761),
(623, 762),
(1143, 763),
(1105, 763),
(1256, 764),
(218, 765),
(1002, 766),
(576, 767),
(684, 768),
(217, 769),
(897, 770),
(361, 771),
(1200, 772),
(943, 773),
(592, 774),
(85, 775),
(773, 776),
(534, 777),
(822, 778),
(356, 778),
(401, 778),
(141, 779),
(599, 780),
(1246, 780),
(805, 781),
(799, 782),
(899, 783),
(1195, 784),
(211, 785),
(249, 786),
(199, 787),
(22, 788),
(1223, 788),
(503, 788),
(1195, 789),
(634, 790),
(571, 791),
(625, 791),
(486, 792),
(506, 792),
(483, 793),
(214, 794),
(131, 795),
(600, 796),
(348, 797),
(1077, 798),
(809, 799),
(428, 799),
(489, 800),
(519, 801),
(688, 801),
(1033, 802),
(55, 802),
(1145, 803),
(1165, 804),
(1016, 805),
(776, 805),
(4, 806),
(1099, 806),
(534, 807),
(799, 808),
(828, 809),
(1021, 810),
(1016, 811),
(982, 812),
(385, 813),
(964, 814),
(279, 815),
(961, 816),
(537, 817),
(59, 818),
(430, 819),
(116, 820),
(557, 820),
(665, 821),
(59, 822),
(1268, 823),
(680, 823),
(980, 824),
(726, 824),
(364, 825),
(829, 826),
(185, 827),
(879, 828),
(329, 829),
(27, 830),
(740, 831),
(473, 832),
(110, 833),
(107, 833),
(682, 834),
(678, 835),
(479, 835),
(933, 835),
(103, 836),
(741, 837),
(124, 838),
(1246, 839),
(631, 840),
(599, 840),
(447, 841),
(1119, 841),
(1012, 842),
(918, 843),
(217, 844),
(983, 845),
(557, 846),
(696, 846),
(986, 847),
(430, 848),
(520, 849),
(815, 850),
(425, 851),
(478, 852),
(231, 853),
(1035, 854),
(833, 854),
(1131, 855),
(646, 856),
(856, 857),
(616, 858),
(721, 859),
(303, 859),
(218, 860),
(1059, 861),
(663, 862),
(1250, 862),
(434, 863),
(255, 864),
(997, 865),
(1023, 865),
(231, 866),
(616, 867),
(703, 868),
(638, 869),
(898, 869),
(57, 870),
(1218, 870),
(196, 871),
(150, 872),
(980, 873),
(507, 874),
(914, 875),
(278, 876),
(171, 877),
(394, 877),
(124, 877),
(210, 878),
(247, 879),
(1069, 880),
(556, 881),
(1203, 882),
(374, 883),
(1241, 884),
(776, 885),
(1101, 886),
(1137, 887),
(187, 887),
(934, 888),
(128, 889),
(1018, 890),
(518, 891),
(892, 891),
(928, 892),
(346, 893),
(753, 894),
(1164, 894),
(127, 895),
(560, 895),
(4, 896),
(980, 897),
(773, 897),
(254, 898),
(1200, 899),
(159, 900),
(1125, 901),
(232, 902),
(4, 902),
(489, 902),
(833, 903),
(746, 903),
(455, 904),
(25, 905),
(308, 905),
(354, 905),
(997, 906),
(1125, 907),
(864, 908),
(63, 909),
(1131, 910),
(78, 911),
(889, 912),
(1025, 913),
(1187, 914),
(682, 915),
(432, 916),
(1177, 917),
(94, 918),
(135, 919),
(34, 920),
(613, 921),
(447, 921),
(736, 921),
(391, 922),
(1147, 922),
(773, 923),
(981, 924),
(901, 924),
(556, 925),
(619, 925),
(979, 925),
(728, 926),
(471, 927),
(137, 928),
(139, 928),
(220, 929),
(996, 929),
(262, 930),
(1103, 931),
(1063, 932),
(977, 933),
(352, 934),
(124, 935),
(549, 936),
(7, 937),
(684, 938),
(336, 939),
(2, 940),
(143, 941),
(22, 942),
(107, 943),
(1046, 944),
(678, 945),
(933, 946),
(1090, 947),
(918, 948),
(50, 949),
(18, 950),
(145, 951),
(858, 952),
(185, 953),
(482, 953),
(1134, 954),
(391, 954),
(813, 955),
(836, 956),
(1258, 957),
(1164, 958),
(1248, 959),
(221, 960),
(817, 961),
(1148, 962),
(466, 963),
(1016, 963),
(817, 964),
(452, 965),
(803, 966),
(525, 967),
(38, 968),
(710, 969),
(197, 969),
(395, 970),
(609, 971),
(159, 971),
(883, 972),
(1029, 973),
(303, 974),
(22, 975),
(234, 976),
(431, 976),
(341, 977),
(1246, 977),
(900, 978),
(1077, 979),
(848, 980),
(366, 981),
(1101, 982),
(106, 983),
(600, 984),
(271, 985),
(127, 986),
(734, 987),
(686, 988),
(216, 989),
(883, 990),
(755, 991),
(1161, 991),
(450, 992),
(547, 992),
(790, 993),
(76, 994),
(662, 994),
(264, 995),
(397, 996),
(57, 996),
(873, 996),
(335, 997),
(38, 998),
(999, 999),
(901, 1000),
(592, 1001),
(83, 1002),
(351, 1003),
(1152, 1004),
(150, 1005),
(1127, 1005),
(63, 1005),
(315, 1006),
(573, 1006),
(1061, 1007),
(483, 1008),
(728, 1009),
(265, 1009),
(918, 1010),
(61, 1011),
(320, 1012),
(79, 1013),
(413, 1013),
(662, 1014),
(801, 1015),
(450, 1016),
(579, 1017),
(765, 1018),
(155, 1019),
(576, 1020),
(145, 1021),
(801, 1022),
(519, 1022),
(869, 1022),
(952, 1023),
(271, 1024),
(757, 1025),
(789, 1026),
(1057, 1027),
(210, 1028),
(714, 1029),
(525, 1030),
(631, 1031),
(914, 1032),
(732, 1033),
(174, 1034),
(336, 1035),
(366, 1036),
(85, 1036),
(1202, 1037),
(712, 1037),
(175, 1038),
(1181, 1039),
(573, 1040),
(304, 1041),
(985, 1041),
(688, 1042),
(929, 1043),
(298, 1043),
(479, 1043),
(779, 1044),
(482, 1045),
(621, 1045),
(1113, 1045),
(504, 1046),
(983, 1047),
(1221, 1048),
(856, 1049),
(156, 1050),
(712, 1051),
(1160, 1051),
(679, 1052),
(1131, 1052),
(249, 1052),
(523, 1053),
(87, 1054),
(836, 1054),
(869, 1055),
(879, 1055),
(137, 1056),
(1165, 1056),
(175, 1057),
(234, 1057),
(1081, 1058),
(346, 1059),
(61, 1060),
(1043, 1061),
(611, 1061),
(746, 1062),
(746, 1063),
(848, 1064),
(1262, 1065),
(1145, 1066),
(1022, 1067),
(16, 1068),
(708, 1069),
(236, 1070),
(815, 1071),
(454, 1071),
(504, 1072),
(1001, 1073),
(813, 1074),
(16, 1075),
(169, 1075),
(505, 1075),
(354, 1076),
(1045, 1077),
(962, 1078),
(76, 1079),
(1273, 1080),
(141, 1081),
(537, 1082),
(961, 1083),
(1150, 1083),
(169, 1083),
(977, 1084),
(267, 1085),
(1033, 1085),
(341, 1086),
(599, 1087),
(952, 1088),
(1063, 1089),
(1136, 1090),
(999, 1091),
(724, 1092),
(486, 1093),
(39, 1094),
(885, 1095),
(1193, 1096),
(191, 1096),
(811, 1096),
(145, 1097),
(1177, 1097),
(1025, 1097),
(871, 1098),
(298, 1099),
(1039, 1099),
(642, 1100),
(413, 1100),
(262, 1101),
(304, 1102),
(87, 1102),
(892, 1102),
(90, 1103),
(1081, 1104),
(1029, 1105),
(1027, 1106),
(1258, 1106),
(832, 1106),
(1193, 1107),
(410, 1108),
(680, 1109),
(216, 1109),
(767, 1109),
(504, 1110),
(838, 1111),
(718, 1111),
(788, 1112),
(703, 1113),
(836, 1114),
(492, 1114),
(832, 1115),
(858, 1116),
(386, 1117),
(286, 1118),
