(47, 1098, 8.1),
(47, 162, 9.1),
(47, 487, 7.6),
(47, 584, 7.8),
(47, 657, 7.1),
(48, 405, 6.8),
(49, 456, 8.1),
(49, 730, 9.0),
(49, 365, 8.0),
(49, 867, 9.2),
(49, 858, 9.0),
(49, 878, 9.1),
(50, 188, 6.4),
(51, 3, 7.1),
(51, 1016, 7.0),
(51, 762, 6.8),
(51, 1130, 6.3),
(51, 269, 7.6),
(52, 869, 5.4),
(52, 371, 5.9),
(52, 480, 6.7),
(52, 656, 7.3),
(52, 489, 5.6),
(53, 351, 6.3),
(53, 628, 6.4),
(53, 1083, 5.1),
(54, 406, 7.6),
(54, 311, 6.3),
(54, 646, 8.2),
(54, 951, 6.4),
(54, 570, 6.8),
(54, 946, 7.5),
(54, 343, 5.6),
(54, 640, 5.6),
(54, 714, 6.3),
(55, 386, 7.8),
(55, 647, 5.6),
(55, 615, 5.4),
(55, 1033, 5.8),
(55, 672, 5.2),
(55, 334, 6.2),
(55, 226, 4.9),
(55, 557, 5.7),
(55, 421, 6.1),
(55, 174, 7.2),
(56, 608, 7.7),
(56, 763, 7.8),
(56, 1056, 7.8),
(56, 1061, 6.5),
(56, 1067, 6.5),
(56, 357, 8.7),
(56, 1034, 6.5),
(56, 428, 9.4),
(56, 853, 8.2),
(56, 268, 6.5),
(57, 63, 4.4),
(57, 582, 3.9),
(57, 599, 2.9),
(57, 92, 3.9),
(57, 598, 2.9),
(57, 1102, 3.7),
(57, 604, 5.4),
(57, 938, 2.9),
(58, 301, 9.0),
(58, 765, 6.9),
(58, 900, 8.1),
(58, 115, 8.7),
(58, 61, 7.0),
(58, 375, 8.0),
(59, 694, 5.7),
(59, 281, 5.5),
(59, 808, 6.9),
(59, 648, 5.5),
(59, 269, 5.2),
(60, 1079, 5.5),
(61, 515, 8.9),
(61, 448, 7.5),
(61, 976, 7.8),
(61, 975, 7.2),
(61, 1055, 6.7),
(61, 427, 8.4),
(61, 820, 6.9),
(61, 118, 6.3),
(62, 808, 7.9),
(62, 781, 5.5),
(62, 106, 6.6),
(62, 224, 5.5),
(62, 138, 6.8),
(62, 232, 6.3),
(63, 524, 6.8),
(64, 132, 6.3),
(64, 1013, 5.7),
(64, 739, 5.3),
(64, 938, 5.3),
(64, 387, 5.2),
(64, 718, 6.9),
(64, 362, 4.9),
(64, 360, 6.4),
(65, 955, 6.1),
(65, 670, 7.7),
(65, 39, 7.1),
(65, 265, 8.3),
(65, 787, 8.6),
(65, 196, 8.1),
(65, 675, 7.7),
(65, 1056, 8.1),
(66, 1066, 5.6),
(66, 598, 4.8),
(66, 1026, 3.9),
(66, 1099, 5.8),
(67, 949, 8.3),
(67, 788, 6.8),
(67, 391, 8.5),
(67, 292, 6.4),
(67, 810, 6.3),
(67, 648, 7.4),
(67, 759, 7.0),
(67, 198, 7.6),
(67, 945, 7.5),
(68, 177, 6.8),
(68, 6, 5.2),
(68, 887, 5.3),
(68, 935, 5.2),
(68, 271, 5.3),
(69, 848, 6.0),
(69, 187, 5.7),
(70, 890, 4.9),
(70, 38, 5.3),
(70, 638, 6.4),
(70, 983, 7.0),
(70, 710, 4.9),
(71, 150, 6.7),
(71, 99, 3.8),
(71, 998, 4.4),
(71, 1050, 5.8),
(71, 22, 6.5),
(71, 237, 5.3),
(71, 140, 6.4),
(71, 867, 4.9),
(71, 456, 4.4),
(72, 215, 8.5),
(72, 472, 8.3),
(72, 1089, 8.3),
(72, 438, 8.6),
(72, 46, 7.7),
(72, 300, 7.3),
(73, 174, 6.8),
(73, 154, 6.5),
(73, 1063, 8.1),
(73, 226, 6.5),
(73, 701, 7.3),
(73, 1104, 5.7),
(74, 822, 6.6),
(74, 152, 6.2),
(74, 1001, 7.3),
(74, 1028, 5.7),
(74, 370, 7.6),
(74, 490, 7.8),
(74, 1026, 6.6),
(74, 34, 7.5),
(74, 1148, 7.9),
(75, 580, 7.3),
(75, 967, 7.4),
(75, 228, 7.7),
(75, 91, 6.8),
(75, 537, 8.3),
(75, 310, 6.8),
(75, 198, 6.7),
(75, 241, 7.4),
(76, 22, 8.6),
(77, 691, 7.6),
(77, 398, 7.9),
(77, 200, 7.3),
(77, 373, 8.6),
(77, 467, 7.1),
(77, 482, 6.8),
(77, 617, 6.9),
(78, 835, 8.3),
(78, 340, 8.0),
(78, 465, 6.9),
(78, 455, 8.2),
(78, 755, 8.3),
(78, 569, 7.2),
(78, 504, 6.8),
(78, 184, 6.8),
(78, 357, 6.5),
(79, 1101, 6.8),
(80, 39, 7.0),
(80, 667, 6.4),
(80, 1023, 7.1),
(80, 601, 6.4),
(80, 794, 6.7),
(80, 191, 8.4),
(80, 72, 6.3),
(80, 459, 6.8),
(80, 337, 7.7),
(80, 150, 6.7),
(81, 141, 6.7),
(81, 588, 7.7),
(81, 581, 7.5),
(81, 978, 7.0),
(81, 273, 7.0),
(81, 258, 8.2),
(81, 131, 9.4),
(82, 542, 6.1),
(82, 199, 7.4),
(82, 246, 7.8),
(83, 523, 7.5),
(83, 513, 7.5),
(83, 758, 5.8),
(83, 1007, 8.0),
(84, 941, 7.3),
(84, 496, 8.1),
(84, 302, 7.2),
(84, 939, 7.7),
(84, 944, 6.5),
(84, 79, 6.8),
(85, 425, 8.5),
(85, 27, 9.0),
(85, 323, 7.9),
(85, 111, 7.0),
(85, 81, 7.8),
(85, 952, 7.5),
(85, 1127, 8.9),
(85, 146, 7.3),
(85, 76, 7.5),
(86, 808, 6.6),
(87, 48, 8.4),
(87, 988, 9.2),
(87, 1029, 8.6),
(87, 1039, 6.4),
(87, 847, 7.4),
(87, 85, 9.3),
(87, 599, 8.8),
(87, 873, 9.0),
(88, 433, 4.5),
(88, 126, 6.7),
(88, 917, 5.9),
(88, 333, 5.3),
(88, 699, 5.1),
(88, 6, 6.4),
(88, 357, 7.1),
(89, 1029, 7.5),
(89, 660, 7.9),
(89, 605, 7.0),
(89, 6, 8.7),
(89, 174, 8.2),
(90, 87, 7.7),
(90, 1071, 7.8),
(91, 21, 6.3),
(91, 393, 7.4),
(91, 262, 7.9),
(91, 802, 8.1),
(92, 727, 6.6),
(92, 400, 7.2),
(92, 681, 6.9),
(92, 667, 5.7),
(92, 77, 6.6),
(93, 66, 4.0),
(93, 532, 5.2),
(93, 826, 4.5),
(93, 880, 4.9),
(93, 363, 3.7),
(93, 73, 4.0),
(94, 895, 6.4),
(94, 1107, 6.7),
(94, 378, 8.2),
(94, 766, 5.7),
(95, 750, 6.6),
(96, 943, 8.7),
(96, 642, 8.2),
(96, 1111, 7.6),
(96, 420, 8.4),
(96, 118, 8.4),
(97, 701, 6.9),
(97, 844, 7.8),
(97, 524, 7.4),
(97, 1046, 8.6),
(97, 902, 8.4),
(97, 1038, 7.2),
(97, 423, 9.2),
(97, 1052, 8.3),
(97, 181, 7.1),
(97, 31, 8.9),
(98, 628, 5.7),
(98, 1032, 8.0),
(98, 138, 6.2),
(98, 302, 6.1),
(98, 710, 7.9),
(99, 821, 7.1),
(100, 1048, 5.0),
(101, 1060, 7.9),
(101, 378, 5.7),
(101, 759, 7.9),
(101, 987, 6.5),
(101, 913, 5.9),
(101, 542, 7.3),
(101, 878, 5.7),
(101, 638, 6.3),
(102, 350, 7.7),
(102, 748, 8.4),
(103, 595, 9.1),
(103, 958, 9.2),
(103, 992, 7.9),
(103, 604, 7.1),
(103, 715, 8.7),
(103, 52, 7.0),
(104, 457, 6.4),
(104, 359, 6.0),
(105, 765, 4.3),
(105, 772, 5.3),
(106, 406, 6.0),
(106, 1121, 5.2),
(106, 505, 5.8),
(106, 560, 6.5),
(106, 48, 6.4),
(106, 1043, 5.6),
(106, 130, 5.7),
(106, 871, 6.0),
(106, 174, 7.0),
(107, 772, 5.3),
(108, 375, 8.3),
(109, 884, 8.0),
(109, 892, 8.6),
(109, 23, 5.9),
(109, 640, 8.6),
(109, 96, 7.6),
(109, 650, 7.1),
(110, 914, 7.3),
(110, 1053, 7.0),
(110, 1024, 9.3),
(110, 296, 7.9),
(110, 530, 8.0),
(110, 270, 6.5),
(110, 291, 9.1),
(110, 1075, 8.3),
(110, 881, 8.7),
(110, 149, 7.3),
(111, 618, 7.9),
(111, 500, 9.3),
(111, 595, 9.4),
(111, 1114, 8.8),
(111, 786, 9.3),
(111, 91, 9.7),
(112, 574, 9.3),
(113, 688, 7.7),
(113, 1017, 6.2),
(113, 405, 8.8),
(114, 68, 5.5),
(114, 520, 5.9),
(115, 577, 6.7),
(115, 565, 6.1),
(115, 656, 6.5),
(115, 755, 7.4),
(115, 1017, 5.3),
(115, 78, 6.1),
(116, 506, 7.3),
(116, 528, 8.2),
(116, 166, 6.9),
(116, 692, 8.6),
(116, 816, 7.8),
(117, 134, 8.4),
(117, 566, 6.0),
(118, 668, 6.5),
(118, 72, 8.0),
(118, 226, 7.1),
(119, 105, 6.5),
(120, 70, 7.7),
(120, 345, 8.5),
(120, 867, 8.2),
(120, 588, 7.1),
(121, 414, 5.2),
(121, 794, 4.9),
(121, 90, 5.1),
(121, 478, 6.4),
(121, 153, 5.5),
(122, 546, 7.3),
(123, 449, 7.3),
(123, 1025, 5.7),
(123, 154, 7.8),
(123, 644, 7.4),
(124, 460, 6.8),
(125, 256, 6.8),
(125, 1151, 7.5),
(126, 442, 7.6),
(126, 305, 7.7),
(126, 1042, 8.3),
(126, 352, 8.0),
(126, 10, 8.0),
(126, 520, 6.8),
(126, 192, 8.0),
(127, 1115, 5.6),
(128, 94, 7.4),
(128, 198, 5.9),
(128, 690, 5.9),
(128, 747, 8.1),
(129, 1002, 6.9),
(129, 1096, 7.1),
(129, 702, 7.7),
(129, 776, 7.3),
(129, 687, 8.7),
(129, 396, 7.0),
(129, 332, 9.0),
(129, 930, 7.1),
(130, 764, 8.2),
(130, 40, 6.3),
(130, 684, 8.9),
(130, 657, 6.5),
(130, 113, 7.8),
(130, 1021, 7.8),
(131, 779, 8.4),
(131, 140, 7.5),
(131, 905, 8.5),
(132, 521, 5.8),
(133, 251, 7.6),
(133, 944, 8.8),
(133, 255, 6.9),
(133, 717, 7.0),
(133, 1123, 7.4),
(134, 1029, 6.6),
(135, 638, 6.8),
(135, 595, 7.8),
(135, 972, 8.0),
(135, 794, 8.2),
(135, 826, 8.9),
(135, 407, 7.1),
(135, 135, 9.4),
(136, 138, 6.6),
(137, 611, 6.4),
(137, 106, 7.8),
(137, 972, 6.9),
(137, 1017, 5.6),
(137, 1018, 5.3),
(137, 334, 5.9),
(137, 634, 8.1),
(137, 823, 5.3),
(138, 688, 7.2),
(139, 847, 7.7),
(139, 539, 8.5),
(139, 929, 6.9),
(139, 459, 6.2),
(139, 1117, 8.5),
(139, 517, 8.3),
(139, 558, 8.5),
(139, 418, 8.3),
(140, 705, 6.5),
(140, 475, 7.7),
(140, 634, 7.5),
(140, 904, 6.2),
(140, 1069, 8.5),
(140, 1133, 7.6),
(140, 69, 8.3),
(140, 677, 6.9),
(140, 910, 7.9),
(140, 49, 6.8),
(141, 82, 6.4),
(141, 747, 8.0),
(142, 485, 5.4),
(143, 77, 7.6),
(143, 386, 5.6),
(143, 1036, 7.3),
(144, 971, 7.5),
(144, 447, 7.5),
(144, 153, 6.6),
(144, 967, 7.3),
(144, 593, 7.0),
(145, 325, 8.5),
(145, 629, 6.2),
(145, 841, 7.9),
(145, 594, 6.6),
(145, 816, 6.5),
(146, 298, 7.6),
(147, 1151, 6.8),
(147, 990, 6.5),
(147, 77, 6.2),
(148, 216, 5.8),
(148, 625, 6.4),
(148, 608, 8.0),
(148, 927, 7.3),
(148, 377, 8.5),
(149, 225, 7.2),
(149, 694, 6.3),
(149, 338, 8.8),
(150, 763, 7.8),
(150, 952, 7.0),
(150, 166, 9.5),
(150, 566, 7.1),
(150, 1087, 8.2),
(151, 410, 7.9),
(151, 1115, 8.8),
(151, 252, 8.6),
(151, 594, 7.8),
(151, 969, 6.1),
(151, 767, 7.0),
(151, 586, 6.8),
(151, 202, 8.2),
(151, 841, 7.0),
(152, 363, 7.5),
(152, 1035, 8.4),
(152, 547, 7.4),
(152, 890, 8.0),
(152, 336, 7.1),
(152, 936, 6.8),
(153, 830, 5.9),
(153, 885, 6.4),
(153, 1075, 5.3),
(153, 1025, 7.4),
(153, 45, 6.3),
(153, 940, 6.0),
(153, 738, 7.0),
(154, 370, 8.4),
(154, 754, 6.9),
(154, 361, 7.4),
(154, 205, 6.9),
(154, 868, 8.5),
(154, 544, 6.7),
(154, 372, 7.8),
(154, 343, 8.3),
(155, 430, 7.2),
(155, 13, 7.0),
(155, 719, 5.6),
(156, 112, 6.0),
(157, 101, 7.9),
(158, 611, 6.8),
(158, 841, 7.4),
(158, 907, 5.8),
(158, 561, 7.6),
(158, 926, 6.7),
(158, 342, 7.5),
(158, 426, 8.5),
(159, 121, 6.3),
(159, 148, 7.1),
(160, 263, 7.5),
(160, 357, 6.5),
(160, 14, 6.9),
(160, 536, 5.5),
(160, 170, 6.5),
(160, 1075, 6.8),
(160, 447, 6.4),
(161, 898, 5.4),
(161, 686, 5.6),
(161, 247, 5.1),
(161, 464, 5.1),
(161, 734, 5.4),
(162, 504, 4.8),
(162, 446, 6.6),
(162, 3, 5.1),
(162, 443, 7.3),
(162, 997, 6.6),
(162, 497, 6.3),
(162, 349, 6.7),
(163, 829, 8.0),
(163, 785, 8.0),
(163, 317, 6.3),
(163, 786, 5.6),
(163, 842, 6.3),
(164, 729, 7.3),
(164, 66, 7.3),
(164, 637, 7.5),
(164, 755, 8.3),
(164, 492, 8.3),
(164, 464, 6.8),
(164, 1087, 8.4),
(164, 987, 7.1),
(164, 671, 8.1),
(165, 225, 7.0),
(165, 568, 6.8),
(165, 917, 6.7),
(165, 355, 6.8),
(165, 614, 8.3),
(165, 142, 7.7),
(165, 482, 7.6),
(166, 188, 7.4),
(166, 87, 7.6),
(167, 422, 5.4),
(167, 934, 5.5),
(167, 679, 4.8),
(167, 500, 5.2),
(167, 366, 6.4),
(167, 455, 5.9),
(168, 674, 6.2),
(168, 111, 7.9),
(168, 344, 8.0),
(168, 643, 7.6),
(168, 800, 5.9),
(168, 79, 6.3),
(169, 920, 8.2),
(170, 704, 7.9),
(170, 832, 5.8),
(170, 7, 7.7),
(170, 921, 5.9),
(170, 171, 6.0),
(170, 586, 8.2),
(170, 604, 6.2),
(170, 739, 5.4),
(171, 892, 6.0),
(171, 289, 4.3),
(171, 785, 4.7),
(171, 388, 6.4),
(171, 419, 5.2),
(172, 802, 7.2),
(172, 889, 6.6),
(172, 473, 6.5),
(172, 51, 7.6),
(172, 782, 6.4),
(172, 152, 6.2),
(172, 1057, 5.5),
(173, 753, 7.4),
(174, 760, 7.5),
(175, 649, 7.1),
(175, 703, 6.6),
(175, 701, 6.1),
(176, 699, 8.8),
(177, 977, 9.4),
(178, 72, 5.9),
(178, 388, 6.9),
(178, 437, 8.1),
(178, 1137, 7.5),
(178, 552, 7.7),
(178, 1082, 8.2),
(179, 507, 6.1),
(179, 493, 8.5),
(179, 523, 7.3),
(180, 178, 7.9),
(180, 827, 7.0),
(180, 142, 5.9),
(180, 1027, 6.4),
(180, 716, 6.2),
(181, 1069, 7.1),
(181, 789, 7.1),
(182, 842, 7.5),
(182, 71, 7.7),
(183, 304, 6.0),
(183, 552, 7.3),
(183, 1081, 7.3),
(183, 526, 6.6),
(183, 1078, 6.8),
(183, 379, 7.6),
(183, 448, 5.7),
(184, 474, 7.3),
(184, 555, 8.1),
(184, 201, 6.6),
(184, 567, 6.2),
(184, 202, 7.9),
(184, 177, 7.0),
(185, 275, 8.8),
(185, 924, 7.4),
(185, 904, 6.4),
(186, 766, 7.9),
(186, 284, 9.5),
(186, 782, 8.1),
(186, 1150, 7.8),
(187, 359, 9.8),
(187, 1062, 9.9),
(188, 1135, 8.6),
(188, 621, 7.2),
(188, 887, 7.9),
(188, 642, 7.7),
(188, 1120, 8.3),
(189, 366, 8.5),
(190, 103, 6.6),
(190, 351, 6.1),
(190, 1042, 7.7),
(190, 798, 7.6),
(190, 1072, 6.0),
(190, 566, 6.6),
(190, 518, 8.0),
(190, 500, 7.0),
(191, 953, 5.8),
(191, 652, 5.6),
(192, 778, 6.7),
(193, 295, 6.7),
(193, 797, 7.6),
(193, 776, 8.0),
(194, 356, 8.9),
(194, 682, 6.9),
(194, 313, 8.3),
(194, 914, 8.5),
(194, 238, 7.6),
(194, 80, 6.1),
(194, 1016, 6.3),
(194, 273, 7.9),
(195, 961, 8.8),
(196, 745, 9.8),
(196, 136, 7.4),
(196, 825, 8.8),
(196, 724, 8.9),
(196, 940, 8.6),
(196, 1071, 7.6),
(196, 792, 7.2),
(196, 335, 7.0),
(196, 236, 7.8),
(196, 801, 9.4),
(197, 487, 7.9),
(197, 1048, 7.0),
(197, 1026, 8.2),
(198, 327, 8.1),
(198, 911, 5.7),
(198, 525, 6.9),
(198, 190, 8.5),
(198, 434, 7.8),
(198, 129, 7.0),
(198, 1012, 6.0),
(199, 78, 7.8),
(200, 78, 7.4),
(200, 417, 5.6),
(201, 572, 8.2),
(201, 893, 7.6),
(201, 336, 7.1),
(201, 77, 7.1),
(201, 155, 7.2),
(201, 230, 8.0),
(202, 827, 7.3),
(202, 445, 6.5),
(202, 463, 6.9),
(202, 1053, 7.6),
(202, 1113, 7.2),
(202, 352, 5.8),
(202, 1029, 6.6),
(202, 334, 6.3),
(203, 150, 8.5),
(204, 29, 8.1),
(204, 324, 9.6),
(204, 11, 8.6),
(204, 963, 7.5),
(204, 213, 8.1),
(204, 996, 8.3),
(204, 1091, 7.5),
(205, 540, 8.2),
(205, 816, 7.4),
(205, 995, 6.9),
(205, 457, 6.4),
(205, 24, 7.9),
(206, 757, 6.3),
(206, 744, 7.6),
(206, 1120, 8.4),
(206, 684, 6.2),
(207, 21, 9.5),
(208, 925, 7.6),
(208, 472, 9.2),
(208, 1143, 8.6),
(209, 934, 7.2),
(209, 903, 7.2),
(210, 439, 6.5),
(210, 958, 7.5),
(210, 568, 6.0),
(210, 261, 6.7),
(210, 815, 5.4),
(211, 762, 8.4),
(211, 517, 6.5),
(211, 744, 7.9),
(212, 462, 7.3),
(212, 992, 8.5),
(212, 250, 6.9),
(212, 368, 8.7),
(212, 453, 9.2),
(212, 863, 9.6),
(212, 204, 9.5),
(212, 500, 7.7),
(212, 929, 7.6),
(213, 28, 7.1),
(213, 517, 7.5),
(213, 1144, 6.3),
(213, 645, 7.2),
(213, 863, 7.1),
(214, 1032, 7.3),
(214, 310, 5.2),
(214, 679, 7.4),
(214, 962, 5.5),
(215, 679, 8.7),
(216, 625, 9.8),
(217, 1022, 6.8),
(218, 750, 8.9),
(218, 848, 9.7),
(219, 417, 7.9),
(219, 42, 6.4),
(219, 275, 7.4),
(219, 465, 7.8),
(219, 855, 6.5),
(219, 836, 6.8),
(220, 947, 6.2),
(220, 924, 7.7),
(220, 84, 7.0),
(220, 168, 7.9),
(220, 350, 7.2),
(220, 930, 5.7),
(220, 949, 7.2),
(220, 356, 8.2),
(220, 1056, 7.7),
(220, 117, 5.6),
(221, 298, 6.7),
(221, 501, 7.0),
(221, 1064, 7.5),
(221, 853, 6.9),
(221, 986, 6.5),
(221, 1078, 6.0),
(221, 469, 8.1),
(221, 59, 8.6),
(221, 338, 6.7),
(222, 607, 8.4),
(222, 1119, 7.5),
(222, 595, 7.6),
(222, 1039, 8.5),
(222, 884, 9.0),
(222, 966, 8.2),
(222, 751, 6.7),
(223, 1055, 6.0),
(223, 322, 6.3),
(224, 666, 8.5),
(224, 97, 7.5),
(224, 612, 8.5),
(224, 755, 8.8),
(225, 903, 7.5),
(225, 700, 7.8),
(226, 712, 6.1),
(226, 914, 7.1),
(226, 1047, 7.4),
(226, 606, 5.2),
(226, 351, 5.3),
(226, 1019, 6.9),
(226, 43, 6.5),
(227, 790, 6.9),
(227, 655, 7.3),
(227, 809, 8.6),
(227, 1091, 8.8),
(227, 248, 8.3),
(227, 959, 7.4),
(227, 736, 7.8),
(227, 600, 7.5),
(228, 777, 8.3),
(228, 320, 8.4),
(228, 983, 7.1),
(228, 218, 8.3),
(228, 1123, 6.7),
(228, 276, 6.2),
(228, 165, 6.9),
(228, 272, 6.3),
(228, 1112, 6.3),
(229, 14, 6.5),
(229, 418, 6.5),
(229, 158, 6.7),
(229, 665, 8.0),
(229, 871, 8.6),
(229, 233, 6.6),
(229, 931, 7.2),
(230, 695, 5.5),
(230, 299, 5.7),
(230, 938, 6.2),
(230, 765, 7.7),
(231, 978, 8.9),
(231, 1028, 8.7),
(231, 1081, 8.7),
(231, 921, 6.7),
(231, 826, 6.4),
(231, 144, 7.7),
(231, 924, 9.0),
(232, 454, 4.4),
(233, 538, 5.5),
(233, 979, 5.8),
(233, 38, 5.9),
(233, 839, 7.6),
(233, 584, 5.5),
(234, 98, 7.3),
(234, 511, 7.4),
(234, 572, 6.1),
(234, 713, 6.8),
(235, 231, 7.1),
(235, 195, 6.9),
(235, 1138, 8.7),
(235, 589, 6.4),
(235, 992, 6.6),
(235, 103, 6.8),
(235, 700, 7.1),
(235, 482, 6.3),
(236, 1045, 6.7),
(236, 665, 7.0),
(236, 899, 6.7),
(237, 931, 6.9),
(237, 146, 5.5),
(237, 350, 7.4),
(237, 344, 7.4),
(237, 875, 6.0),
(237, 745, 5.8),
(237, 765, 8.3),
(237, 1084, 7.5),
(237, 6, 7.0),
(237, 1029, 6.1),
(238, 699, 6.5),
(238, 263, 6.3),
(238, 1031, 5.2),
(239, 154, 5.7),
(239, 937, 6.5),
(239, 1137, 5.4),
(239, 838, 5.8),
(239, 635, 5.7),
(239, 655, 8.1),
(239, 179, 7.8),
(239, 877, 6.8),
(240, 583, 7.7),
(240, 51, 6.5),
(240, 714, 5.8),
(240, 575, 6.9),
(240, 387, 5.8),
(240, 115, 7.8),
(240, 857, 7.9),
(241, 1023, 7.1),
(241, 993, 4.5),
(241, 487, 6.9),
(242, 51, 8.0),
(242, 17, 6.1),
(242, 374, 7.6),
(242, 1040, 7.3),
(242, 431, 6.1),
(242, 859, 6.1),
(242, 989, 8.6),
(243, 848, 7.7),
(243, 1134, 5.5),
(243, 796, 6.6),
(244, 1146, 8.1),
(244, 307, 8.0),
(244, 158, 7.9),
(244, 1012, 8.7),
(245, 101, 8.0),
(246, 610, 8.7),
(247, 782, 8.5),
(247, 540, 9.1),
(247, 1150, 7.3),
(247, 375, 7.3),
(247, 963, 7.8),
(248, 960, 9.3),
(248, 1037, 7.0),
(248, 327, 8.7),
(248, 603, 8.3),
(248, 165, 7.8),
(248, 85, 8.3),
(248, 939, 8.9),
