(856, 734),
(796, 735),
(571, 736),
(1097, 737),
(815, 738),
(106, 739),
(106, 740),
(72, 741),
(318, 742),
(625, 743),
(547, 744),
(210, 745),
(95, 746),
(160, 747),
(746, 748),
(628, 749),
(467, 750),
(437, 751),
(150, 752),
(1067, 753),
(1024, 754),
(362, 755),
(56, 756),
(1033, 757),
(453, 758),
(257, 759),
(257, 760),
(257, 761),
(740, 762),
(1040, 763),
(332, 764),
(460, 765),
(373, 766),
(177, 767),
(1054, 768),
(73, 769),
(68, 770),
(223, 771),
(639, 772),
(663, 773),
(913, 774),
(35, 775),
(1044, 776),
(58, 777),
(103, 778),
(653, 779),
(866, 780),
(505, 781),
(914, 782),
(480, 783),
(551, 784),
(941, 785),
(316, 786),
(858, 787),
(643, 788),
(33, 789),
(33, 790),
(892, 791),
(122, 792),
(1, 793),
(1, 794),
(384, 795),
(300, 796),
(297, 797),
(737, 798),
(935, 799),
(16, 800),
(105, 801),
(795, 802),
(1002, 803),
(394, 804),
(323, 805),
(802, 806),
(292, 807),
(198, 808),
(502, 809),
(916, 810),
(281, 811),
(365, 812),
(170, 813),
(586, 814),
(981, 815),
(404, 816),
(120, 817),
(1031, 818),
(253, 819),
(664, 820),
(1091, 821),
(699, 822),
(371, 823),
(867, 824),
(667, 825),
(621, 826),
(435, 827),
(809, 828),
(35, 829),
(474, 830),
(929, 831),
(33, 832),
(33, 833),
(17, 834),
(881, 835),
(378, 836),
(184, 837),
(472, 838),
(274, 839),
(93, 840),
(290, 841),
(708, 842),
(689, 843),
(573, 844),
(573, 845),
(335, 846),
(819, 847),
(901, 848),
(35, 849),
(35, 850),
(570, 851),
(550, 852),
(1025, 853),
(134, 854),
(196, 855),
(20, 856),
(874, 857),
(158, 858),
(698, 859),
(911, 860),
(513, 861),
(963, 862),
(985, 863),
(327, 864),
(263, 865),
(414, 866),
(143, 867),
(605, 868),
(449, 869),
(126, 870),
(343, 871),
(766, 872),
(1043, 873),
(186, 874),
(22, 875),
(841, 876),
(863, 877),
(881, 878),
(863, 879),
(936, 880),
(1015, 881),
(698, 882),
(927, 883),
(553, 884),
(812, 885),
(927, 886),
(99, 887),
(700, 888),
(928, 889),
(384, 890),
(296, 891),
(41, 892),
(600, 893),
(239, 894),
(1037, 895),
(40, 896),
(645, 897),
(997, 898),
(117, 899),
(648, 900),
(896, 901),
(822, 902),
(334, 903),
(457, 904),
(490, 905),
(468, 906),
(207, 907),
(204, 908),
(1108, 909),
(146, 910),
(543, 911),
(75, 912),
(381, 913),
(268, 914),
(966, 915),
(966, 916),
(426, 917),
(96, 918),
(169, 919),
(477, 920),
(428, 921),
(907, 922),
(58, 923),
(35, 924),
(1102, 925),
(1009, 926),
(876, 927),
(687, 928),
(413, 929),
(182, 930),
(287, 931),
(101, 932),
(808, 933),
(396, 934),
(1039, 935),
(336, 936),
(370, 937),
(442, 938),
(873, 939),
(885, 940),
(999, 941),
(25, 942),
(552, 943),
(136, 944),
(346, 945),
(346, 946),
(1012, 947),
(50, 948),
(137, 949),
(969, 950),
(631, 951),
(1062, 952),
(350, 953),
(65, 954),
(405, 955),
(461, 956),
(405, 957),
(892, 958),
(694, 959),
(482, 960),
(568, 961),
(1038, 962),
(131, 963),
(468, 964),
(1027, 965),
(386, 966),
(248, 967),
(309, 968),
(693, 969),
(1084, 970),
(715, 971),
(790, 972),
(656, 973),
(525, 974),
(492, 975),
(943, 976),
(732, 977),
(314, 978),
(193, 979),
(486, 980),
(254, 981),
(406, 982),
(522, 983),
(524, 984),
(430, 985),
(304, 986),
(891, 987),
(341, 988),
(601, 989),
(982, 990),
(416, 991),
(221, 992),
(843, 993),
(584, 994),
(869, 995),
(582, 996),
(658, 997),
(43, 998),
(1083, 999),
(835, 1000),
(211, 1001),
(622, 1002),
(85, 1003),
(302, 1004),
(581, 1005),
(464, 1006),
(518, 1007),
(924, 1008),
(1086, 1009),
(857, 1010),
(1086, 1011),
(779, 1012),
(576, 1013),
(872, 1014),
(688, 1015),
(432, 1016),
(369, 1017),
(757, 1018),
(364, 1019),
(240, 1020),
(190, 1021),
(166, 1022),
(635, 1023),
(1107, 1024),
(429, 1025),
(649, 1026),
(491, 1027),
(519, 1028),
(1045, 1029),
(227, 1030),
(527, 1031),
(1095, 1032),
(831, 1033),
(240, 1034),
(21, 1035),
(725, 1036),
(752, 1037),
(929, 1038),
(168, 1039),
(168, 1040),
(923, 1041),
(1118, 1042),
(127, 1043),
(1101, 1044),
(140, 1045),
(925, 1046),
(188, 1047),
(1061, 1048),
(718, 1049),
(26, 1050),
(685, 1051),
(776, 1052),
(881, 1053),
(1104, 1054),
(252, 1055),
(825, 1056),
(850, 1057),
(1118, 1058),
(30, 1059),
(1116, 1060),
(1001, 1061),
(1094, 1062),
(653, 1063),
(849, 1064),
(384, 1065),
(1026, 1066),
(1026, 1067),
(30, 1068),
(629, 1069),
(393, 1070),
